"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","padj_plot","minus_log10_padj","significance"
"MSTRG.11949",234.907774701926,-4.52057062628796,0.262719545824017,-17.2068302421476,2.36000895708152e-66,1.81803727047471e-63,1.81803727047471e-63,62.7403972178161,"Down"
"MSTRG.27888",289.247121943341,-3.56604059644109,0.207286494335898,-17.2034391717894,2.50228677410087e-66,1.8925932275604e-63,1.8925932275604e-63,62.7229427183178,"Down"
"MSTRG.362",861.330782957129,4.05730718327215,0.235897703538127,17.1994348500149,2.68133915549358e-66,1.9918040630246e-63,1.9918040630246e-63,62.7007533860592,"Up"
"MSTRG.35491",1385.64200280109,-3.44541896869379,0.200434719659232,-17.1897312728628,3.16998197761196e-66,2.31347509274877e-63,2.31347509274877e-63,62.6357351718243,"Down"
"MSTRG.25250",587.347874118064,-2.66261002437742,0.155179911947138,-17.1582132697977,5.4566671663593e-66,3.91365340436863e-63,3.91365340436863e-63,62.4074176383702,"Down"
"MSTRG.17110",595.344494018524,4.5239489490429,0.263956048463223,17.1390236192038,7.59147362863192e-66,5.35250358436372e-63,5.35250358436372e-63,62.2714430332033,"Up"
"MSTRG.11950",233.698744002353,-4.51382655185107,0.263966286032598,-17.1000115950172,1.48374779575361e-65,1.02870707592591e-62,1.02870707592591e-62,61.9877082728756,"Down"
"MSTRG.39856",1048.30724975088,4.95246062492695,0.289883240644933,17.0843288970715,1.94164176344443e-65,1.32410419209057e-62,1.32410419209057e-62,61.8780778394661,"Up"
"MSTRG.423",622.015147910013,5.52779554109844,0.323583094179831,17.0830789386864,1.98369343378588e-65,1.33096230890417e-62,1.33096230890417e-62,61.8758342429977,"Up"
"MSTRG.6457",998.997043918072,3.46086525589324,0.202879141945491,17.0587534169634,3.00908116990681e-65,1.98690107280878e-62,1.98690107280878e-62,61.7018237557401,"Up"
"MSTRG.16284",350.584518147938,-4.46320680512514,0.264579318198103,-16.8690691151578,7.59843799279636e-64,4.938865969724e-61,4.938865969724e-61,60.3063727595034,"Down"
"MSTRG.38898",8913.82099290004,3.70815847885897,0.220146434824382,16.8440541942779,1.16008918207661e-63,7.42439229003151e-61,7.42439229003151e-61,60.1293390889316,"Up"
"MSTRG.31397",4446.99389168258,4.60248797925928,0.273457474673749,16.8307265498971,1.45308037084448e-63,9.15858944647873e-61,9.15858944647873e-61,60.038171408732,"Up"
